transaction_id, is_refund, corr_transaction_identifier, date_time, transaction_date_type, transaction_date_other, amount, currency, payment_method_type, payment_method_other, initiated_at_physical_premises_of_merchant, payer_ms, payer_ms_source, psp_role_type, psp_role_other, reported_payee_id
PL-1-656,true,PT-1,2025-03-24T14:34:29Z,CESOP701,CESOP701,1113441.00,CAD,Other,TODO,true,RO,Other,Issuer of payment instruments,other,8a77b5e5-b44f-4ca4-9d91-44a2b93398e6
SE-1-657,true,SI-1,2025-01-04T20:00:57Z,CESOP701,CESOP701,2333.83,CHF,Card payment,TODO,true,SK,IBAN,Payment Processor,other,ad6a82db-1b26-4a66-b928-ebfdf149cd6a
AT-1-658,true,BE-1,2025-03-11T11:12:27Z,CESOP701,CESOP701,1111.00,CNY,Bank transfer,TODO,true,BG,OBAN,E-payment,other,64735b2d-14f8-4477-b342-70cf35612308
CY-1-659,true,CZ-1,2025-03-20T04:03:48Z,CESOP701,CESOP701,1113441.00,SEK,Direct debit,TODO,true,DE,BIC,Payment collector,other,0b7c8797-539a-4d15-bb29-22e6ec0ad619
DK-1-660,true,EE-1,2025-01-19T05:26:41Z,CESOP701,CESOP701,2333.83,NZD,E-money,TODO,true,ES,Other,Other,other,74e4edff-1dfc-4dfc-8744-13220e5a93ab
FI-1-661,true,FR-1,2025-02-12T15:02:44Z,CESOP701,CESOP701,1111.00,MXN,Money Remittance,TODO,true,GR,IBAN,Three party card scheme,other,ab1faf46-ac10-4e27-a1c3-2dd9d33509c5
HR-1-662,true,HU-1,2025-03-14T19:02:17Z,CESOP701,CESOP701,1113441.00,SGD,Marketplace,TODO,true,IE,OBAN,Four party card scheme,other,c2a00113-02db-4a03-86a2-8684c6c9511c
IT-1-663,true,LT-1,2025-02-20T05:54:45Z,CESOP701,CESOP701,2333.83,HKD,Intermediary,TODO,true,LU,BIC,E-money provider,other,1258cba9-3cfa-443a-a02e-410d666906df
LV-1-664,true,MT-1,2025-02-05T21:00:42Z,CESOP701,CESOP701,1111.00,NOK,Other,TODO,true,NL,Other,Acquirer,other,91434741-c260-4e3a-932d-2c16db924f5a
PL-1-665,true,PT-1,2025-01-28T05:17:25Z,CESOP701,CESOP701,1113441.00,ILS,Card payment,TODO,true,RO,IBAN,e-Wallet provider,other,a1ad9204-e2be-432b-b61d-98e045df8083
SE-1-666,true,SI-1,2025-02-03T00:34:46Z,CESOP701,CESOP701,2333.83,KRW,Bank transfer,TODO,true,SK,OBAN,Money Transfer operator,other,1faceb85-d2d0-4732-a604-d2032292cfef
AT-1-667,true,BE-1,2025-02-11T11:03:29Z,CESOP701,CESOP701,1111.00,TRY,Direct debit,TODO,true,BG,BIC,Issuer of payment instruments,other,9993481c-9f36-46eb-ae60-8d71af3c5484
CY-1-668,true,CZ-1,2025-02-15T22:31:12Z,CESOP701,CESOP701,1113441.00,RUB,E-money,TODO,true,DE,Other,Payment Processor,other,d07933cd-10b2-43c1-a3b7-cdc7b65c9ee6
DK-1-669,true,EE-1,2025-02-24T00:53:54Z,CESOP701,CESOP701,2333.83,INR,Money Remittance,TODO,true,ES,IBAN,E-payment,other,3a8c6739-67a8-4bcb-8a11-86608b91783c
FI-1-670,true,FR-1,2025-01-01T18:53:40Z,CESOP701,CESOP701,1111.00,BRL,Marketplace,TODO,true,GR,OBAN,Payment collector,other,cdaea249-fea6-4a63-9b65-23667fb19ddf
HR-1-671,true,HU-1,2025-01-17T21:28:35Z,CESOP701,CESOP701,1113441.00,ZAR,Intermediary,TODO,true,IE,BIC,Other,other,7b4649be-103e-42df-8933-1c3a2f4cb14a
IT-1-672,true,LT-1,2025-03-01T21:06:51Z,CESOP701,CESOP701,2333.83,AED,Other,TODO,true,LU,Other,Three party card scheme,other,77076457-b674-4404-b7f9-3d5166acde87
LV-1-673,true,MT-1,2025-02-06T08:06:06Z,CESOP701,CESOP701,1111.00,PLN,Card payment,TODO,true,NL,IBAN,Four party card scheme,other,7821b550-17cf-41bb-a0f5-6fa625ef4265
PL-1-674,true,PT-1,2025-01-29T21:08:33Z,CESOP701,CESOP701,1113441.00,THB,Bank transfer,TODO,true,RO,OBAN,E-money provider,other,94830ee6-b36a-4376-ac69-797535879031
SE-1-675,true,SI-1,2025-03-31T17:58:34Z,CESOP701,CESOP701,2333.83,CZK,Direct debit,TODO,true,SK,BIC,Acquirer,other,c60ed05b-7b10-4659-a275-8aa39138b048
AT-1-676,true,BE-1,2025-03-30T21:29:16Z,CESOP701,CESOP701,1111.00,DKK,E-money,TODO,true,BG,Other,e-Wallet provider,other,7f876403-6d46-45c5-8f29-85b25bf9e57f
CY-1-677,true,CZ-1,2025-03-22T13:07:40Z,CESOP701,CESOP701,1113441.00,HUF,Money Remittance,TODO,true,DE,IBAN,Money Transfer operator,other,a59c152f-2251-4434-9cde-001964bcdfa6
DK-1-678,true,EE-1,2025-03-17T13:04:42Z,CESOP701,CESOP701,2333.83,MYR,Marketplace,TODO,true,ES,OBAN,Issuer of payment instruments,other,1fb064af-14d9-4b24-8448-1d590f311ab7
FI-1-679,true,FR-1,2025-01-19T07:52:44Z,CESOP701,CESOP701,1111.00,PHP,Intermediary,TODO,true,GR,BIC,Payment Processor,other,3d5e000b-ef9f-41ec-84bb-804cb1fe9fde
HR-1-680,true,HU-1,2025-01-30T10:02:05Z,CESOP701,CESOP701,1113441.00,ARS,Other,TODO,true,IE,Other,E-payment,other,86e5b74e-de18-499f-8ee5-77d159c6afca
IT-1-681,true,LT-1,2025-03-18T21:17:25Z,CESOP701,CESOP701,2333.83,TWD,Card payment,TODO,true,LU,IBAN,Payment collector,other,ae2431bf-12e4-4805-9f05-2b9489d591eb
LV-1-682,true,MT-1,2025-02-26T22:30:32Z,CESOP701,CESOP701,1111.00,CLP,Bank transfer,TODO,true,NL,OBAN,Other,other,365fceba-f674-4be6-acfd-81497d857cb2
PL-1-683,true,PT-1,2025-02-26T01:39:44Z,CESOP701,CESOP701,1113441.00,COP,Direct debit,TODO,true,RO,BIC,Three party card scheme,other,9c0e9dac-5a81-4941-b5d5-8d09c4271639
SE-1-684,true,SI-1,2025-01-29T00:47:39Z,CESOP701,CESOP701,2333.83,PKR,E-money,TODO,true,SK,Other,Four party card scheme,other,c43407ad-7d5d-41f7-9031-dc7ceeedab15
AT-1-685,true,BE-1,2025-03-11T03:08:44Z,CESOP701,CESOP701,1111.00,RON,Money Remittance,TODO,true,BG,IBAN,E-money provider,other,c49facf0-10f4-4079-bf01-8b2df8995ddb
CY-1-686,true,CZ-1,2025-01-18T14:28:25Z,CESOP701,CESOP701,1113441.00,SAR,Marketplace,TODO,true,DE,OBAN,Acquirer,other,ad40df6c-fce3-4c97-bd0a-03e91dfa0e6e
DK-1-687,true,EE-1,2025-01-01T18:28:08Z,CESOP701,CESOP701,2333.83,NPR,Intermediary,TODO,true,ES,BIC,e-Wallet provider,other,98838e04-75b9-4ab9-9ed3-137055c58891
FI-1-688,true,FR-1,2025-02-03T09:58:42Z,CESOP701,CESOP701,1111.00,EGP,Other,TODO,true,GR,Other,Money Transfer operator,other,a384ebdb-3af9-489c-b8f3-4d8b876a44f5
HR-1-689,true,HU-1,2025-03-11T23:10:26Z,CESOP701,CESOP701,1113441.00,MAD,Card payment,TODO,true,IE,IBAN,Issuer of payment instruments,other,5afc625c-a683-4ff0-9902-eadf23967d6f
IT-1-690,true,LT-1,2025-01-14T12:44:56Z,CESOP701,CESOP701,2333.83,BHD,Bank transfer,TODO,true,LU,OBAN,Payment Processor,other,3c97624a-505d-4384-97b5-f23de3563930
LV-1-691,true,MT-1,2025-03-11T13:15:10Z,CESOP701,CESOP701,1111.00,KWD,Direct debit,TODO,true,NL,BIC,E-payment,other,b48b1685-d2eb-4f20-80b2-56eeaea0603a
PL-1-692,true,PT-1,2025-03-14T08:59:53Z,CESOP701,CESOP701,1113441.00,OMR,E-money,TODO,true,RO,Other,Payment collector,other,95f19dc3-7dfb-4146-a4d8-a21a7ff7cd7e
SE-1-693,true,SI-1,2025-03-06T17:15:08Z,CESOP701,CESOP701,2333.83,QAR,Money Remittance,TODO,true,SK,IBAN,Other,other,64636634-0791-4d41-bfc6-1c3d6c17d137
AT-1-694,true,BE-1,2025-01-07T17:53:47Z,CESOP701,CESOP701,1111.00,VND,Marketplace,TODO,true,BG,OBAN,Three party card scheme,other,27b9b1b2-f4d0-4999-a498-868ff3109220
CY-1-695,true,CZ-1,2025-01-12T13:11:03Z,CESOP701,CESOP701,1113441.00,LKR,Intermediary,TODO,true,DE,BIC,Four party card scheme,other,300c0542-ff1d-4535-9491-f7b6cf6072b1
DK-1-696,true,EE-1,2025-03-22T11:32:26Z,CESOP701,CESOP701,2333.83,ISK,Other,TODO,true,ES,Other,E-money provider,other,bc79f1be-1929-487b-bdf2-75e775c744a2
FI-1-697,true,FR-1,2025-02-25T02:40:09Z,CESOP701,CESOP701,1111.00,JOD,Card payment,TODO,true,GR,IBAN,Acquirer,other,a9b92b76-8c73-4a1a-9d7e-12fbde735e43
HR-1-698,true,HU-1,2025-01-26T01:38:12Z,CESOP701,CESOP701,1113441.00,BAM,Bank transfer,TODO,true,IE,OBAN,e-Wallet provider,other,cf6f8aaa-0265-4175-a515-c8e95c440bda
IT-1-699,true,LT-1,2025-01-12T09:39:11Z,CESOP701,CESOP701,2333.83,MDL,Direct debit,TODO,true,LU,BIC,Money Transfer operator,other,8fd43885-864e-438f-8158-b34d077da542
LV-1-700,true,MT-1,2025-03-12T16:27:58Z,CESOP701,CESOP701,1111.00,UAH,E-money,TODO,true,NL,Other,Issuer of payment instruments,other,77d66b17-815b-4b3a-86ac-1cc1956fb184
PL-1-701,true,PT-1,2025-01-21T09:50:42Z,CESOP701,CESOP701,1113441.00,USD,Money Remittance,TODO,true,RO,IBAN,Payment Processor,other,2ccddfed-9815-4257-bf55-61aa886e82ec
SE-1-702,true,SI-1,2025-02-13T02:12:47Z,CESOP701,CESOP701,2333.83,EUR,Marketplace,TODO,true,SK,OBAN,E-payment,other,3b6eb0cc-035a-4d4b-b282-b6e59f185d2d
AT-1-703,true,BE-1,2025-01-16T03:53:55Z,CESOP701,CESOP701,1111.00,JPY,Intermediary,TODO,true,BG,BIC,Payment collector,other,096f1326-5bb2-4a97-8862-0d111fbac791
CY-1-704,true,CZ-1,2025-03-02T10:55:33Z,CESOP701,CESOP701,1113441.00,GBP,Other,TODO,true,DE,Other,Other,other,49537504-2b9f-42a8-af5c-86d892609ec6
DK-1-705,true,EE-1,2025-03-28T13:40:39Z,CESOP701,CESOP701,2333.83,AUD,Card payment,TODO,true,ES,IBAN,Three party card scheme,other,560af2cb-6132-4628-9289-20a0801880cd
FI-1-706,true,FR-1,2025-03-28T10:22:32Z,CESOP701,CESOP701,1111.00,CAD,Bank transfer,TODO,true,GR,OBAN,Four party card scheme,other,15d2203f-4d97-4712-87dc-68e1a4135c4b
HR-1-707,true,HU-1,2025-03-04T15:52:02Z,CESOP701,CESOP701,1113441.00,CHF,Direct debit,TODO,true,IE,BIC,E-money provider,other,9182c409-aaf7-4e73-acee-cdd891334c8e
IT-1-708,true,LT-1,2025-01-11T10:16:50Z,CESOP701,CESOP701,2333.83,CNY,E-money,TODO,true,LU,Other,Acquirer,other,564ed6d8-b389-4669-801e-596e4eaef5ac
LV-1-709,true,MT-1,2025-01-16T10:57:55Z,CESOP701,CESOP701,1111.00,SEK,Money Remittance,TODO,true,NL,IBAN,e-Wallet provider,other,1a463994-c309-4398-a4b7-4db97f411f9e
PL-1-710,true,PT-1,2025-02-27T11:30:09Z,CESOP701,CESOP701,1113441.00,NZD,Marketplace,TODO,true,RO,OBAN,Money Transfer operator,other,a33b1203-e26d-4d8c-a279-1eb7479116f3
SE-1-711,true,SI-1,2025-03-11T01:34:58Z,CESOP701,CESOP701,2333.83,MXN,Intermediary,TODO,true,SK,BIC,Issuer of payment instruments,other,eddd3ac4-7095-46e8-9646-6f49314d4f08
AT-1-712,true,BE-1,2025-03-28T16:17:53Z,CESOP701,CESOP701,1111.00,SGD,Other,TODO,true,BG,Other,Payment Processor,other,24a5d873-d4f7-4c19-a74e-b65a6fbd33df
CY-1-713,true,CZ-1,2025-03-12T03:57:13Z,CESOP701,CESOP701,1113441.00,HKD,Card payment,TODO,true,DE,IBAN,E-payment,other,b980b3d1-7a81-4029-9cfa-0bbc90e8b728
DK-1-714,true,EE-1,2025-01-30T20:04:48Z,CESOP701,CESOP701,2333.83,NOK,Bank transfer,TODO,true,ES,OBAN,Payment collector,other,9f62344b-f3fe-4bb8-bebe-d552eb97c6c2
FI-1-715,true,FR-1,2025-01-12T11:25:31Z,CESOP701,CESOP701,1111.00,ILS,Direct debit,TODO,true,GR,BIC,Other,other,ff7c8244-fab0-4b75-9da9-e448b3013d0b
HR-1-716,true,HU-1,2025-02-14T17:38:53Z,CESOP701,CESOP701,1113441.00,KRW,E-money,TODO,true,IE,Other,Three party card scheme,other,d6d53968-4c32-4bc3-b742-ebb4c49869a3
IT-1-717,true,LT-1,2025-01-13T00:56:19Z,CESOP701,CESOP701,2333.83,TRY,Money Remittance,TODO,true,LU,IBAN,Four party card scheme,other,9c3cc698-e2d0-4980-ad14-f3724ab8ea99
LV-1-718,true,MT-1,2025-01-30T04:56:35Z,CESOP701,CESOP701,1111.00,RUB,Marketplace,TODO,true,NL,OBAN,E-money provider,other,1b4cf4db-cca7-4d2d-8e4c-146d5fad7640
PL-1-719,true,PT-1,2025-03-27T02:19:03Z,CESOP701,CESOP701,1113441.00,INR,Intermediary,TODO,true,RO,BIC,Acquirer,other,5f69194b-1699-409d-97cd-6f21a5f74be1
SE-1-720,true,SI-1,2025-01-07T16:06:22Z,CESOP701,CESOP701,2333.83,BRL,Other,TODO,true,SK,Other,e-Wallet provider,other,88d2b50d-6e07-40d6-951e-a47f17a27958
AT-1-721,true,BE-1,2025-03-18T04:38:41Z,CESOP701,CESOP701,1111.00,ZAR,Card payment,TODO,true,BG,IBAN,Money Transfer operator,other,1836656b-cbe8-464b-b9f4-1903f9c57240
CY-1-722,true,CZ-1,2025-03-22T15:22:54Z,CESOP701,CESOP701,1113441.00,AED,Bank transfer,TODO,true,DE,OBAN,Issuer of payment instruments,other,95553d4d-0728-4c4a-a305-9bdb941d310f
DK-1-723,true,EE-1,2025-03-31T00:33:58Z,CESOP701,CESOP701,2333.83,PLN,Direct debit,TODO,true,ES,BIC,Payment Processor,other,c97970aa-27bd-441c-ae6f-9dee36848833
FI-1-724,true,FR-1,2025-01-23T14:12:42Z,CESOP701,CESOP701,1111.00,THB,E-money,TODO,true,GR,Other,E-payment,other,68e967e5-4e55-4692-9573-15da186279eb
HR-1-725,true,HU-1,2025-01-04T02:19:11Z,CESOP701,CESOP701,1113441.00,CZK,Money Remittance,TODO,true,IE,IBAN,Payment collector,other,2168a40d-0d33-4545-9720-61b4ec29883f
IT-1-726,true,LT-1,2025-02-24T06:07:16Z,CESOP701,CESOP701,2333.83,DKK,Marketplace,TODO,true,LU,OBAN,Other,other,11d74b64-6900-43ba-a710-98b51075269f
LV-1-727,true,MT-1,2025-01-22T02:43:03Z,CESOP701,CESOP701,1111.00,HUF,Intermediary,TODO,true,NL,BIC,Three party card scheme,other,43244628-6178-4ec5-80e4-b72cbc50c846
PL-1-728,true,PT-1,2025-03-16T19:59:36Z,CESOP701,CESOP701,1113441.00,MYR,Other,TODO,true,RO,Other,Four party card scheme,other,a838c39c-87ce-4054-8332-086d839560f8
SE-1-729,true,SI-1,2025-02-26T12:31:17Z,CESOP701,CESOP701,2333.83,PHP,Card payment,TODO,true,SK,IBAN,E-money provider,other,16c8e9d5-604e-48bc-9842-1e9fb158a99c
AT-1-730,true,BE-1,2025-03-20T00:50:35Z,CESOP701,CESOP701,1111.00,ARS,Bank transfer,TODO,true,BG,OBAN,Acquirer,other,a92a9faa-6275-47c6-a4ab-551dc6ae8a6f
CY-1-731,true,CZ-1,2025-01-20T07:26:05Z,CESOP701,CESOP701,1113441.00,TWD,Direct debit,TODO,true,DE,BIC,e-Wallet provider,other,4cb0a2d2-d245-4cd4-b07c-4616975a9481
DK-1-732,true,EE-1,2025-02-20T15:16:41Z,CESOP701,CESOP701,2333.83,CLP,E-money,TODO,true,ES,Other,Money Transfer operator,other,37872d33-191a-4a2e-aad0-84b7939c9adf
FI-1-733,true,FR-1,2025-03-19T04:23:53Z,CESOP701,CESOP701,1111.00,COP,Money Remittance,TODO,true,GR,IBAN,Issuer of payment instruments,other,4e630baf-04e7-43e4-b2ad-c49a625af695
HR-1-734,true,HU-1,2025-02-18T14:26:35Z,CESOP701,CESOP701,1113441.00,PKR,Marketplace,TODO,true,IE,OBAN,Payment Processor,other,89a8d2ed-3a74-4e77-a686-7bd792607d8a
IT-1-735,true,LT-1,2025-01-30T15:19:06Z,CESOP701,CESOP701,2333.83,RON,Intermediary,TODO,true,LU,BIC,E-payment,other,ffd0616b-869c-4cf8-9098-91282d2c4b61
LV-1-736,true,MT-1,2025-03-25T11:01:46Z,CESOP701,CESOP701,1111.00,SAR,Other,TODO,true,NL,Other,Payment collector,other,94b7ac88-dace-4811-99b4-c07aba2a6626
PL-1-737,true,PT-1,2025-02-22T01:50:49Z,CESOP701,CESOP701,1113441.00,NPR,Card payment,TODO,true,RO,IBAN,Other,other,c1fbd24c-e744-4961-af1a-673e1e3b531f
SE-1-738,true,SI-1,2025-02-04T14:57:36Z,CESOP701,CESOP701,2333.83,EGP,Bank transfer,TODO,true,SK,OBAN,Three party card scheme,other,be90ebd7-bff1-4e9d-8a1b-1d7890be751b
AT-1-739,true,BE-1,2025-01-26T21:56:54Z,CESOP701,CESOP701,1111.00,MAD,Direct debit,TODO,true,BG,BIC,Four party card scheme,other,13e34cac-da08-401f-84ac-6dd52ef44611
CY-1-740,true,CZ-1,2025-02-13T07:27:41Z,CESOP701,CESOP701,1113441.00,BHD,E-money,TODO,true,DE,Other,E-money provider,other,2a1da8f9-f1cb-4e76-8c49-b5eaa92374fe
DK-1-741,true,EE-1,2025-01-16T09:16:45Z,CESOP701,CESOP701,2333.83,KWD,Money Remittance,TODO,true,ES,IBAN,Acquirer,other,e9fdc4a7-ea51-4cdf-a679-1530117a7071
FI-1-742,true,FR-1,2025-02-18T11:18:36Z,CESOP701,CESOP701,1111.00,OMR,Marketplace,TODO,true,GR,OBAN,e-Wallet provider,other,3d29773a-02e5-435a-88aa-e789396fcf75
HR-1-743,true,HU-1,2025-01-04T08:12:08Z,CESOP701,CESOP701,1113441.00,QAR,Intermediary,TODO,true,IE,BIC,Money Transfer operator,other,a1b4a71a-2446-43cd-88c7-c7d95f66b3f5
IT-1-744,true,LT-1,2025-03-23T03:10:08Z,CESOP701,CESOP701,2333.83,VND,Other,TODO,true,LU,Other,Issuer of payment instruments,other,22726a50-aa4e-4ed0-9ebe-6a2b5d0e1b66
LV-1-745,true,MT-1,2025-01-18T18:44:43Z,CESOP701,CESOP701,1111.00,LKR,Card payment,TODO,true,NL,IBAN,Payment Processor,other,2065d651-efa0-4b38-aaa9-8d2419390c0a
PL-1-746,true,PT-1,2025-01-01T11:36:15Z,CESOP701,CESOP701,1113441.00,ISK,Bank transfer,TODO,true,RO,OBAN,E-payment,other,03ab2804-20dd-4d05-b5a0-860e03a7582b
SE-1-747,true,SI-1,2025-03-09T21:56:23Z,CESOP701,CESOP701,2333.83,JOD,Direct debit,TODO,true,SK,BIC,Payment collector,other,79c38d0c-61a8-4daa-83db-99db0fc4e078
AT-1-748,true,BE-1,2025-01-12T23:41:35Z,CESOP701,CESOP701,1111.00,BAM,E-money,TODO,true,BG,Other,Other,other,5dfb38bb-ea9f-4fc7-8e87-6d07e4a5f1c2
CY-1-749,true,CZ-1,2025-02-19T09:11:06Z,CESOP701,CESOP701,1113441.00,MDL,Money Remittance,TODO,true,DE,IBAN,Three party card scheme,other,2f9c3e79-29e8-4e60-8583-9223d2fff879
DK-1-750,true,EE-1,2025-02-06T14:58:10Z,CESOP701,CESOP701,2333.83,UAH,Marketplace,TODO,true,ES,OBAN,Four party card scheme,other,a18b3108-0a8a-48a6-a0fb-c23da6fc1407
FI-1-751,true,FR-1,2025-01-12T12:22:22Z,CESOP701,CESOP701,1111.00,USD,Intermediary,TODO,true,GR,BIC,E-money provider,other,4366592a-61ce-41f0-98d1-226e223caf30
HR-1-752,true,HU-1,2025-01-01T06:40:13Z,CESOP701,CESOP701,1113441.00,EUR,Other,TODO,true,IE,Other,Acquirer,other,6398b2ee-258e-43b3-9a69-b1f4cbf916ce
IT-1-753,true,LT-1,2025-03-16T15:20:07Z,CESOP701,CESOP701,2333.83,JPY,Card payment,TODO,true,LU,IBAN,e-Wallet provider,other,be0dd554-c476-48e3-bab8-45f0e8273cec
LV-1-754,true,MT-1,2025-03-07T22:12:09Z,CESOP701,CESOP701,1111.00,GBP,Bank transfer,TODO,true,NL,OBAN,Money Transfer operator,other,1b1c38cc-5d01-43d3-ab15-deb97ea181f2
PL-1-755,true,PT-1,2025-03-28T21:15:37Z,CESOP701,CESOP701,1113441.00,AUD,Direct debit,TODO,true,RO,BIC,Issuer of payment instruments,other,4e346a86-8d96-488d-ab2d-4a44151f0b2b
SE-1-756,true,SI-1,2025-03-02T17:29:42Z,CESOP701,CESOP701,2333.83,CAD,E-money,TODO,true,SK,Other,Payment Processor,other,2658fec0-b227-49b4-8f39-056ea3c156df
AT-1-757,true,BE-1,2025-03-22T18:24:08Z,CESOP701,CESOP701,1111.00,CHF,Money Remittance,TODO,true,BG,IBAN,E-payment,other,1ae0ae46-3268-4968-8e3b-4342699cebb8
CY-1-758,true,CZ-1,2025-03-01T11:06:26Z,CESOP701,CESOP701,1113441.00,CNY,Marketplace,TODO,true,DE,OBAN,Payment collector,other,e7e02f16-52f1-4785-8000-3feb30f9e913
DK-1-759,true,EE-1,2025-01-10T14:51:24Z,CESOP701,CESOP701,2333.83,SEK,Intermediary,TODO,true,ES,BIC,Other,other,ccb1b736-afd6-4058-a975-12d24083cfcf
FI-1-760,true,FR-1,2025-03-07T10:53:42Z,CESOP701,CESOP701,1111.00,NZD,Other,TODO,true,GR,Other,Three party card scheme,other,7c463c63-98ee-4642-b0c0-5b04d2c5f4f4
HR-1-761,true,HU-1,2025-03-10T00:02:14Z,CESOP701,CESOP701,1113441.00,MXN,Card payment,TODO,true,IE,IBAN,Four party card scheme,other,9201689a-54fa-4c16-86d7-b43acf032cdd
IT-1-762,true,LT-1,2025-02-25T20:46:32Z,CESOP701,CESOP701,2333.83,SGD,Bank transfer,TODO,true,LU,OBAN,E-money provider,other,ffbbc156-c154-4bb9-a2c1-25cb1a50c4b1
LV-1-763,true,MT-1,2025-02-27T20:13:46Z,CESOP701,CESOP701,1111.00,HKD,Direct debit,TODO,true,NL,BIC,Acquirer,other,95800f00-0f78-4e46-b7d3-ede42d744954
PL-1-764,true,PT-1,2025-03-02T07:31:45Z,CESOP701,CESOP701,1113441.00,NOK,E-money,TODO,true,RO,Other,e-Wallet provider,other,1c63e4c1-234e-41d9-9416-dbfa58e5e7a4
SE-1-765,true,SI-1,2025-03-27T05:23:35Z,CESOP701,CESOP701,2333.83,ILS,Money Remittance,TODO,true,SK,IBAN,Money Transfer operator,other,73a8eaca-7b4f-4eb8-93c7-509bbf388175
AT-1-766,true,BE-1,2025-02-20T01:17:45Z,CESOP701,CESOP701,1111.00,KRW,Marketplace,TODO,true,BG,OBAN,Issuer of payment instruments,other,ba027444-8273-40a4-a15a-742ef2e10455
CY-1-767,true,CZ-1,2025-02-13T19:01:33Z,CESOP701,CESOP701,1113441.00,TRY,Intermediary,TODO,true,DE,BIC,Payment Processor,other,b1b5c474-9a69-45b8-a1cc-f56249b9d07f
DK-1-768,true,EE-1,2025-03-08T16:01:29Z,CESOP701,CESOP701,2333.83,RUB,Other,TODO,true,ES,Other,E-payment,other,959550de-8632-4540-8de3-c68650567732
FI-1-769,true,FR-1,2025-03-09T05:38:44Z,CESOP701,CESOP701,1111.00,INR,Card payment,TODO,true,GR,IBAN,Payment collector,other,0acfabc3-40ab-496d-9422-b3d13861d6dc
HR-1-770,true,HU-1,2025-03-04T12:21:43Z,CESOP701,CESOP701,1113441.00,BRL,Bank transfer,TODO,true,IE,OBAN,Other,other,b50894d0-4c54-4cf2-a7d4-7e9ff235d719
IT-1-771,true,LT-1,2025-01-04T13:07:08Z,CESOP701,CESOP701,2333.83,ZAR,Direct debit,TODO,true,LU,BIC,Three party card scheme,other,4f97911b-4b14-4e0a-a2d2-d1455267b69c
LV-1-772,true,MT-1,2025-03-10T22:31:41Z,CESOP701,CESOP701,1111.00,AED,E-money,TODO,true,NL,Other,Four party card scheme,other,4e3205c9-d659-469b-be5d-2fbb09dab077
PL-1-773,true,PT-1,2025-01-02T04:14:17Z,CESOP701,CESOP701,1113441.00,PLN,Money Remittance,TODO,true,RO,IBAN,E-money provider,other,91530ca0-3de8-45bd-9f4a-52f4a1207404
SE-1-774,true,SI-1,2025-03-14T21:45:24Z,CESOP701,CESOP701,2333.83,THB,Marketplace,TODO,true,SK,OBAN,Acquirer,other,d823dc29-1a7d-46d5-a3c6-73130876110a
AT-1-775,true,BE-1,2025-03-24T16:48:36Z,CESOP701,CESOP701,1111.00,CZK,Intermediary,TODO,true,BG,BIC,e-Wallet provider,other,9d3b7619-e57b-43d3-8501-0c4ce56fd9ed
CY-1-776,true,CZ-1,2025-01-16T18:34:01Z,CESOP701,CESOP701,1113441.00,DKK,Other,TODO,true,DE,Other,Money Transfer operator,other,492e816e-2671-458b-bbd1-aa4e834ea867
DK-1-777,true,EE-1,2025-02-28T11:39:51Z,CESOP701,CESOP701,2333.83,HUF,Card payment,TODO,true,ES,IBAN,Issuer of payment instruments,other,712ea7af-9aaa-4814-8364-d80596d2064d
FI-1-778,true,FR-1,2025-03-07T02:06:12Z,CESOP701,CESOP701,1111.00,MYR,Bank transfer,TODO,true,GR,OBAN,Payment Processor,other,be1b2bfa-6eca-45bc-bf32-9e1a9b8dc8a4
HR-1-779,true,HU-1,2025-03-27T22:45:50Z,CESOP701,CESOP701,1113441.00,PHP,Direct debit,TODO,true,IE,BIC,E-payment,other,12d72bb6-2345-4500-879f-bce43a086240
IT-1-780,true,LT-1,2025-02-11T13:40:25Z,CESOP701,CESOP701,2333.83,ARS,E-money,TODO,true,LU,Other,Payment collector,other,dd78c6ee-5da9-4d35-b3bb-0990b4512fab
LV-1-781,true,MT-1,2025-02-15T03:15:00Z,CESOP701,CESOP701,1111.00,TWD,Money Remittance,TODO,true,NL,IBAN,Other,other,cd647c36-06df-4fbe-a783-451e32e0fd02
PL-1-782,true,PT-1,2025-01-23T07:27:10Z,CESOP701,CESOP701,1113441.00,CLP,Marketplace,TODO,true,RO,OBAN,Three party card scheme,other,8342821e-61d4-4518-8e35-ca7efe5433d0
SE-1-783,true,SI-1,2025-03-21T09:31:50Z,CESOP701,CESOP701,2333.83,COP,Intermediary,TODO,true,SK,BIC,Four party card scheme,other,b20b36b6-d587-4965-9716-b5d952ebccf2
AT-1-784,true,BE-1,2025-03-26T22:20:21Z,CESOP701,CESOP701,1111.00,PKR,Other,TODO,true,BG,Other,E-money provider,other,3e03f89c-4b0e-4261-b50a-75f507b6c5e5
CY-1-785,true,CZ-1,2025-01-18T11:20:09Z,CESOP701,CESOP701,1113441.00,RON,Card payment,TODO,true,DE,IBAN,Acquirer,other,cf70b82f-57c8-4b18-85a4-daa64735c9c6
DK-1-786,true,EE-1,2025-01-20T12:12:10Z,CESOP701,CESOP701,2333.83,SAR,Bank transfer,TODO,true,ES,OBAN,e-Wallet provider,other,48750289-21b5-4b0f-9480-581417dc09e4
FI-1-787,true,FR-1,2025-02-17T21:23:00Z,CESOP701,CESOP701,1111.00,NPR,Direct debit,TODO,true,GR,BIC,Money Transfer operator,other,8ce41685-4092-495d-b190-61155960acff
